"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RRAGB",0.00437521957950724,0.624178804160568,0.108,0.06,1,"9","RRAGB"
"FBXO33.1",0.00437658290108775,0.503171842517455,0.108,0.059,1,"9","FBXO33"
"DMXL1",0.00437743836441801,0.300827784763222,0.189,0.119,1,"9","DMXL1"
"SLC10A7.1",0.00440591119025724,0.501909333030959,0.185,0.118,1,"9","SLC10A7"
"DDX5.3",0.00441162007746215,0.206293006514433,0.514,0.379,1,"9","DDX5"
"PIR.3",0.00441958995296121,0.381351288000775,0.158,0.096,1,"9","PIR"
"SLC12A2.4",0.00442142979552933,-1.75997617334384,0.059,0.117,1,"9","SLC12A2"
"PLK2.3",0.00445974218283318,0.466083145210479,0.095,0.05,1,"9","PLK2"
"NARF.2",0.00448240991421327,0.902057242661452,0.099,0.054,1,"9","NARF"
"AC005753.2.2",0.00450821218529185,-1.61599489294471,0.027,0.079,1,"9","AC005753.2"
"FGD4.4",0.00451436192466867,0.212092339189366,0.396,0.281,1,"9","FGD4"
"AC091153.2",0.00454830279330429,1.03686416670177,0.032,0.011,1,"9","AC091153.2"
"MAFF.3",0.00460217596179011,0.623560452241069,0.104,0.057,1,"9","MAFF"
"ZNF720.1",0.00461275120273837,0.545535741361023,0.086,0.044,1,"9","ZNF720"
"ALKBH5.1",0.00462713793551683,1.07446972873466,0.05,0.021,1,"9","ALKBH5"
"RMI1.1",0.00463006791334794,0.39841014032903,0.036,0.013,1,"9","RMI1"
"TAOK1.4",0.00466879552841393,0.321911819253155,0.293,0.204,1,"9","TAOK1"
"SLC23A2.1",0.00466901672742382,0.496513557874125,0.14,0.083,1,"9","SLC23A2"
"CDKN1A.3",0.00467172090459914,0.676426960880707,0.113,0.064,1,"9","CDKN1A"
"SMARCA1.3",0.00467268815379765,0.792244248542782,0.108,0.06,1,"9","SMARCA1"
"GABBR2.6",0.00467574492420394,-6.9066510808456,0,0.035,1,"9","GABBR2"
"NR2F2-AS1.8",0.00468110702357905,-3.15054748574061,0.009,0.051,1,"9","NR2F2-AS1"
"CHRM3.5",0.00471749927987076,-1.28192075003434,0.059,0.119,1,"9","CHRM3"
"MAK.1",0.00472616403879907,0.856881265156028,0.099,0.054,1,"9","MAK"
"DNAJC7.1",0.004764415619315,0.453533619463989,0.135,0.079,1,"9","DNAJC7"
"IDE",0.00476485850211066,0.322088755120065,0.117,0.066,1,"9","IDE"
"CAB39L",0.00478226215932371,0.951518950930335,0.05,0.021,1,"9","CAB39L"
"PHTF2.2",0.00478227200484529,0.766257454619081,0.108,0.061,1,"9","PHTF2"
"SLMAP.3",0.00483270353253695,0.432657610357154,0.239,0.162,1,"9","SLMAP"
"RNF8",0.00485184037592773,0.957302600187267,0.063,0.029,1,"9","RNF8"
"SRP72.2",0.0048585182663539,0.699913551500846,0.077,0.038,1,"9","SRP72"
"TLN2.2",0.0048741257389494,0.840056583392914,0.063,0.029,1,"9","TLN2"
"PLXNC1.4",0.00488146443947383,-5.14069987692766,0.005,0.043,1,"9","PLXNC1"
"LMTK2",0.00488575532661909,0.374837437324785,0.144,0.086,1,"9","LMTK2"
"BCORL1",0.0048914977238862,1.78506581686931,0.023,0.006,1,"9","BCORL1"
"TIAM2",0.00489609121187714,0.506838969209677,0.167,0.105,1,"9","TIAM2"
"AC010327.8",0.00489745949907911,2.78178369777943,0.014,0.003,1,"9","AC010327.8"
"ERI2",0.00491796428024117,1.95601312863058,0.036,0.013,1,"9","ERI2"
"LRRC23",0.00492398291729259,1.83076892839954,0.023,0.006,1,"9","LRRC23"
"SLC2A14",0.00493212844738746,2.47903262449243,0.014,0.003,1,"9","SLC2A14"
"TSEN2.3",0.00495061708214048,0.393303456191579,0.068,0.032,1,"9","TSEN2"
"ANKDD1B",0.00495198254172152,1.61766494655289,0.023,0.006,1,"9","ANKDD1B"
"NCDN",0.00496002325877178,2.355165002268,0.014,0.003,1,"9","NCDN"
"NCAPG.1",0.00497402409978584,2.22580583732742,0.014,0.003,1,"9","NCAPG"
"AC008147.2",0.00499864957153789,1.50197159431199,0.032,0.011,1,"9","AC008147.2"
"AC064807.1",0.00500841418234616,1.57273201109157,0.023,0.006,1,"9","AC064807.1"
"AEBP2.4",0.0050195257346253,0.46533005792699,0.18,0.115,1,"9","AEBP2"
"MIER3",0.0050207565344837,0.85347631054673,0.041,0.016,1,"9","MIER3"
"MCAT",0.00502330893528345,2.14059643873893,0.014,0.003,1,"9","MCAT"
"GPM6B.1",0.00502330893528345,1.65042401817404,0.014,0.003,1,"9","GPM6B"
"C16orf46",0.00503038555479553,1.56847825599051,0.014,0.003,1,"9","C16orf46"
"ATF7IP2.5",0.00503705632759898,0.205493772666808,0.243,0.159,1,"9","ATF7IP2"
"ERC2.1",0.00504456584032793,1.57586657091385,0.014,0.003,1,"9","ERC2"
"SPEF2.5",0.00504569305823507,-6.85185058589712,0,0.034,1,"9","SPEF2"
"AC004083.1",0.00504597956130004,2.0944666486613,0.018,0.004,1,"9","AC004083.1"
"PXDN.5",0.00505073814007996,-1.43077638091678,0.113,0.174,1,"9","PXDN"
"AC090907.2",0.00505166952639055,1.5021050194423,0.014,0.003,1,"9","AC090907.2"
"NUP160.2",0.00505177742350019,0.379266242250349,0.149,0.09,1,"9","NUP160"
"AL035427.1",0.00505488600060344,0.778587003477772,0.041,0.016,1,"9","AL035427.1"
"RFK",0.00508005045601449,1.37165988508831,0.032,0.011,1,"9","RFK"
"ZMIZ1.2",0.00508035607726352,0.155862247614313,0.347,0.239,1,"9","ZMIZ1"
"MTOR.2",0.00510690480466847,0.199096905497899,0.126,0.072,1,"9","MTOR"
"SERPINB1.3",0.00513041297509942,-2.3899223241747,0.018,0.064,1,"9","SERPINB1"
"MEX3C",0.00513623607731584,1.35020816738774,0.032,0.011,1,"9","MEX3C"
"SHROOM4.1",0.00513991907696001,-0.744681686589168,0.275,0.333,1,"9","SHROOM4"
"SPG7.3",0.00514276965825087,-1.6491643584539,0.054,0.112,1,"9","SPG7"
"AC004884.2",0.00515204586020221,1.18069455418796,0.023,0.006,1,"9","AC004884.2"
"PRKX.3",0.00515951338786646,0.382493038273995,0.189,0.12,1,"9","PRKX"
"PDCD6IP.2",0.00516255479740354,0.295742983007561,0.275,0.189,1,"9","PDCD6IP"
"POMT2",0.00521583954312425,1.3757589872732,0.032,0.011,1,"9","POMT2"
"SDCBP2.1",0.00521786764246224,0.193670811405148,0.072,0.035,1,"9","SDCBP2"
"TRIP6",0.00523522626856999,1.18960455977095,0.018,0.004,1,"9","TRIP6"
"LPP.2",0.005236428113561,0.253318594846241,0.644,0.511,1,"9","LPP"
"AC012464.1",0.00524689924741489,0.774925222071791,0.018,0.004,1,"9","AC012464.1"
"AC024267.4",0.00525029524236483,1.18567319438584,0.032,0.011,1,"9","AC024267.4"
"PTK7.1",0.00525274454963397,1.00864755609444,0.018,0.004,1,"9","PTK7"
"CD59.6",0.00527639716707138,-0.856428198534812,0.144,0.217,1,"9","CD59"
"HELQ",0.00529827294472966,0.889383919695227,0.045,0.018,1,"9","HELQ"
"CCT4.2",0.00530284380808099,0.782501382444351,0.095,0.051,1,"9","CCT4"
"ARHGAP5.3",0.00531210891623885,0.476927915979701,0.185,0.119,1,"9","ARHGAP5"
"AP000897.1.1",0.00534707286311935,0.554435757578051,0.018,0.004,1,"9","AP000897.1"
"ARNTL2.4",0.0053479709830575,0.526508930485852,0.09,0.048,1,"9","ARNTL2"
"PLCL1.4",0.00535089933960502,-2.61148862841717,0.023,0.069,1,"9","PLCL1"
"RUVBL1.3",0.00535937681564951,0.78631653820074,0.081,0.042,1,"9","RUVBL1"
"EBF1.9",0.00540119508229889,-1.48811573278525,0.023,0.071,1,"9","EBF1"
"SERBP1.4",0.005421917318545,0.275621590096066,0.117,0.066,1,"9","SERBP1"
"BCAP29.1",0.00543322779298057,0.398815580345832,0.113,0.063,1,"9","BCAP29"
"LRRK1.5",0.00545383469654818,1.02742588038739,0.054,0.024,1,"9","LRRK1"
"WIPF2",0.00546606163305988,0.428511307463841,0.144,0.087,1,"9","WIPF2"
"ZFAND1.1",0.00548294147195538,1.13333245840181,0.036,0.013,1,"9","ZFAND1"
"ULK1",0.00550248360050149,0.289940894168413,0.086,0.044,1,"9","ULK1"
"INTS9.2",0.00550889766365634,0.617806258703541,0.104,0.057,1,"9","INTS9"
"STK4.4",0.00553347249210533,-0.915257608437328,0.117,0.186,1,"9","STK4"
"SLC7A6OS.3",0.00563912482123097,0.821232172779434,0.072,0.036,1,"9","SLC7A6OS"
"MSH3.1",0.00568156386631803,0.449648986261659,0.14,0.084,1,"9","MSH3"
"MAML2.3",0.00577339050063586,-0.573014260105709,0.306,0.369,1,"9","MAML2"
"ST13.3",0.00578015686692621,0.896794825838097,0.081,0.042,1,"9","ST13"
"AC004825.3",0.00579103591085132,1.60237009346782,0.036,0.014,1,"9","AC004825.3"
"DNAJC13.5",0.00580028405525499,0.555560195433163,0.167,0.106,1,"9","DNAJC13"
"INHBB.1",0.00580124826193477,0.710056631884842,0.041,0.016,1,"9","INHBB"
"COG4",0.00580991384896727,0.582807813906839,0.063,0.03,1,"9","COG4"
"GSE1.4",0.00583435706220576,0.270119229339636,0.455,0.344,1,"9","GSE1"
"LINC00476",0.00583575337531268,0.846929165604427,0.054,0.024,1,"9","LINC00476"
"FASTKD1.1",0.00588940232353523,0.614466212848493,0.09,0.048,1,"9","FASTKD1"
"PRKAG2.4",0.00589842889225364,-3.34309975024605,0.005,0.041,1,"9","PRKAG2"
"LINC01137",0.00591240988737419,1.42475340145755,0.032,0.011,1,"9","LINC01137"
"KIDINS220",0.0059175076368397,0.288688877519263,0.243,0.164,1,"9","KIDINS220"
"GOLGA7",0.00600016661964145,1.09132019618132,0.027,0.009,1,"9","GOLGA7"
"ELOVL1.1",0.00601460803087062,1.18375922909176,0.027,0.009,1,"9","ELOVL1"
"EFNA5.1",0.00602173853839226,0.727272512698586,0.05,0.021,1,"9","EFNA5"
"CD46",0.00602655055790498,0.263670703232106,0.284,0.196,1,"9","CD46"
"IL4R.5",0.00603441601167159,-0.618935478505755,0.311,0.37,1,"9","IL4R"
"PRKD1.3",0.00605459891261457,0.371364917001716,0.212,0.141,1,"9","PRKD1"
"ATN1.1",0.00608632424308782,0.4640381618552,0.113,0.064,1,"9","ATN1"
"PURG.2",0.00608676438294853,1.85008656184853,0.023,0.007,1,"9","PURG"
"KIAA1549L.3",0.00610357541398779,1.0625661351861,0.041,0.016,1,"9","KIAA1549L"
"OSMR.7",0.00612030306142057,-0.862044625921011,0.23,0.29,1,"9","OSMR"
"CD34.8",0.00613073317935387,-2.17556665036357,0.032,0.081,1,"9","CD34"
"TYW5.1",0.00616222248405733,0.990896421756766,0.041,0.016,1,"9","TYW5"
"OSBPL7.1",0.00616745665066776,0.669363374251075,0.032,0.011,1,"9","OSBPL7"
"AC026124.1",0.00617327513506537,1.12736145635538,0.041,0.016,1,"9","AC026124.1"
"AC009133.1.1",0.00618766282426692,1.45880754147943,0.023,0.007,1,"9","AC009133.1"
"NUDT6",0.00621028820541631,1.56189313249979,0.023,0.007,1,"9","NUDT6"
"ZFAND2A",0.00622162880515256,1.50625342216531,0.023,0.007,1,"9","ZFAND2A"
"ZDHHC18.2",0.00629579827630444,1.08895883162051,0.023,0.007,1,"9","ZDHHC18"
"EDIL3.7",0.0063121471052434,-2.82937500719099,0.009,0.048,1,"9","EDIL3"
"AC013564.1.3",0.0063146787690784,0.407249600037833,0.072,0.036,1,"9","AC013564.1"
"QKI.5",0.00633905301346635,-0.40941583222266,0.5,0.53,1,"9","QKI"
"PALM2-AKAP2.6",0.0063627605648335,-0.632019504132806,0.32,0.372,1,"9","PALM2-AKAP2"
"TRAF1.1",0.0064289731239294,0.829794208835639,0.023,0.007,1,"9","TRAF1"
"CYB5R3.2",0.00648428811519471,0.72634101467195,0.095,0.052,1,"9","CYB5R3"
"SPAG9.4",0.00649833850829638,0.269997651418222,0.414,0.306,1,"9","SPAG9"
"PTPRC.7",0.00650492978697269,-6.53880063715358,0,0.032,1,"9","PTPRC"
"RAB11A.4",0.00652742565813484,-0.934533258212153,0.239,0.292,1,"9","RAB11A"
"UBE4B.2",0.0065277856682855,0.436317352621222,0.221,0.149,1,"9","UBE4B"
"EEF2K.3",0.00652888522661165,0.525041487809309,0.122,0.072,1,"9","EEF2K"
"SLCO4A1.7",0.00654703754953703,0.193110806982667,0.212,0.137,1,"9","SLCO4A1"
"KLHL3.6",0.00655782831685573,0.612997842638217,0.117,0.068,1,"9","KLHL3"
"CLEC4A",0.0065664233212314,2.30148024423245,0.018,0.005,1,"9","CLEC4A"
"DENND1B.3",0.00660186500733104,0.814440975962547,0.095,0.052,1,"9","DENND1B"
"AL592546.3",0.00667253805877932,1.93250988622749,0.018,0.005,1,"9","AL592546.3"
"OTUD1.1",0.00668680256308718,1.94510506839757,0.018,0.005,1,"9","OTUD1"
"AC106037.3",0.00669394509028576,1.82403355624136,0.018,0.005,1,"9","AC106037.3"
"IGFBP2",0.00671541384028011,1.76386596093847,0.018,0.005,1,"9","IGFBP2"
"SLC9C1.1",0.00671541384028011,1.82020734979041,0.018,0.005,1,"9","SLC9C1"
"SCP2.2",0.00672716507195114,0.90644081954041,0.063,0.03,1,"9","SCP2"
"HOOK3.3",0.00675198507572654,0.443300618406182,0.234,0.161,1,"9","HOOK3"
"UBIAD1",0.00675853711072294,1.47016918293561,0.018,0.005,1,"9","UBIAD1"
"KCNS3.1",0.00676574847039471,1.66619931752797,0.018,0.005,1,"9","KCNS3"
"ZMYM2.5",0.00677528412336961,0.208139735661296,0.32,0.224,1,"9","ZMYM2"
"AC105916.1",0.00678019193942502,1.64944370850956,0.018,0.005,1,"9","AC105916.1"
"RBM19.2",0.0067947795290338,0.344679631829789,0.068,0.033,1,"9","RBM19"
"AC021092.1",0.00680190910312284,1.43393558934485,0.018,0.005,1,"9","AC021092.1"
"KLRD1.3",0.0068052439079825,0.985891366070588,0.086,0.046,1,"9","KLRD1"
"NEK7.1",0.00683961481829287,0.210203724605498,0.284,0.195,1,"9","NEK7"
"COTL1.2",0.00684426098519118,-6.67813101778651,0,0.032,1,"9","COTL1"
"AC097448.1",0.00684553105535717,1.28096706891587,0.018,0.005,1,"9","AC097448.1"
"LOXL2.2",0.00684989605570696,-2.09665636407543,0.027,0.074,1,"9","LOXL2"
"TET2.3",0.00685130974958936,0.659266969335969,0.149,0.093,1,"9","TET2"
"HEBP2.1",0.00686380213766197,1.3948834414428,0.036,0.014,1,"9","HEBP2"
"TNS3.5",0.0068696865702305,-2.11333557307985,0.009,0.048,1,"9","TNS3"
"LURAP1",0.00689674091265306,1.00707490392471,0.018,0.005,1,"9","LURAP1"
"SRSF3.3",0.00694696931762494,0.780906532575936,0.108,0.062,1,"9","SRSF3"
"HTRA1.1",0.00695325370966292,1.06919784971464,0.045,0.019,1,"9","HTRA1"
"PRKAA1.3",0.00699853727740788,0.787994452405358,0.099,0.056,1,"9","PRKAA1"
"JMJD1C.5",0.00701621975313827,-0.298124972592185,0.626,0.622,1,"9","JMJD1C"
"SMIM13",0.00704516666598092,1.15432131829393,0.036,0.014,1,"9","SMIM13"
"ERI3",0.00706406380739198,0.524892801915643,0.104,0.058,1,"9","ERI3"
"ABHD8.1",0.00706789890868312,1.28944495188797,0.027,0.009,1,"9","ABHD8"
"WDR44.2",0.00706997036941189,0.348262690058723,0.131,0.078,1,"9","WDR44"
"RNF115.5",0.00709135170368786,-1.07880230449836,0.144,0.207,1,"9","RNF115"
"SOCS4.1",0.00712395708023674,1.42019236512292,0.041,0.016,1,"9","SOCS4"
"ECH1",0.00713996664614158,1.10873338859656,0.027,0.009,1,"9","ECH1"
"CCDC69",0.00715158247609599,0.541434415833723,0.099,0.055,1,"9","CCDC69"
"AC000050.1.1",0.00718464323341187,0.787528138108097,0.027,0.009,1,"9","AC000050.1"
"RXFP1.6",0.00720280103773164,-1.51497071879477,0.045,0.098,1,"9","RXFP1"
"MLYCD",0.00720688047483336,0.825907452134641,0.059,0.027,1,"9","MLYCD"
"GRIN2B.1",0.00722394090808016,0.942388493646915,0.027,0.009,1,"9","GRIN2B"
"FBXO44.1",0.00724186053589528,2.50266074011639,0.014,0.003,1,"9","FBXO44"
"KIN",0.00726796465126718,0.676407097110272,0.05,0.022,1,"9","KIN"
"MAP2K3.2",0.00727671991187423,0.552468261859147,0.059,0.027,1,"9","MAP2K3"
"C4orf47",0.00728017629717043,2.57289925902958,0.014,0.003,1,"9","C4orf47"
"PLXND1.2",0.00728237301738873,0.250117666615626,0.212,0.14,1,"9","PLXND1"
"EPSTI1.3",0.0072865317048453,0.207469053020238,0.158,0.097,1,"9","EPSTI1"
"FAM161A",0.007337991064506,2.38194261231384,0.014,0.003,1,"9","FAM161A"
"IQCJ-SCHIP1.5",0.00737460058386074,0.706516858024585,0.126,0.076,1,"9","IQCJ-SCHIP1"
"ZFP36L1.5",0.00738384402005522,-1.56920999991911,0.09,0.147,1,"9","ZFP36L1"
"LEF1.3",0.00738697996485285,-6.51289637322026,0,0.031,1,"9","LEF1"
"ABCC11",0.00739621741207925,1.91046479772998,0.014,0.003,1,"9","ABCC11"
"STK38L.5",0.00741712036824122,0.551984901307417,0.158,0.101,1,"9","STK38L"
"LINC02795",0.00742548571532973,1.82349662915118,0.014,0.003,1,"9","LINC02795"
"CCDC47.3",0.00744057212902066,0.921237391938089,0.077,0.04,1,"9","CCDC47"
"LRP12",0.00745432235510166,0.860518661174777,0.05,0.022,1,"9","LRP12"
"UNC13D.1",0.00746905719571857,1.63685587497927,0.023,0.007,1,"9","UNC13D"
"LINC02133",0.00747449713455373,1.50121749721088,0.014,0.003,1,"9","LINC02133"
"AC002550.1",0.00748433416112153,1.24079424149337,0.014,0.003,1,"9","AC002550.1"
"OR2A42",0.00751391493808057,0.692531077071406,0.014,0.003,1,"9","OR2A42"
"IFI27L1",0.00752327351413765,0.525829232602879,0.032,0.011,1,"9","IFI27L1"
"AC016292.1",0.00754360050862504,0.917318911251118,0.014,0.003,1,"9","AC016292.1"
"IRF1.3",0.00756289072985357,-1.70249335559021,0.045,0.097,1,"9","IRF1"
"AL139317.5",0.0075631195486585,0.530940373797719,0.185,0.123,1,"9","AL139317.5"
"CAMK1",0.00758062080927793,1.12023138455692,0.041,0.016,1,"9","CAMK1"
"DICER1.2",0.00759116765511119,0.322497928809368,0.248,0.171,1,"9","DICER1"
"IMPG2",0.00762234578369377,1.54958873424166,0.023,0.007,1,"9","IMPG2"
"OGT.4",0.00763543754196041,0.406382855729068,0.234,0.161,1,"9","OGT"
"ATRN.1",0.00764928321051563,0.474580512444572,0.126,0.075,1,"9","ATRN"
"LENG8.2",0.00768235200768113,0.624553158876453,0.176,0.117,1,"9","LENG8"
"DPH6.1",0.0077806504858374,0.403855799134839,0.158,0.099,1,"9","DPH6"
"CAPS2.2",0.00781672292857976,0.526157542036127,0.059,0.027,1,"9","CAPS2"
"MGMT.3",0.00783450390232944,0.326374068546293,0.171,0.109,1,"9","MGMT"
"BCAR3.5",0.00784258332825522,-0.917907001956907,0.158,0.222,1,"9","BCAR3"
"HCG17",0.00785413592625574,0.666672623093251,0.068,0.034,1,"9","HCG17"
"PAXIP1",0.00786385442591719,1.13871394053063,0.036,0.014,1,"9","PAXIP1"
"AGFG2.2",0.0078774553178444,0.862147183891558,0.045,0.019,1,"9","AGFG2"
"FBXO11.2",0.00787827046561512,0.2269990604571,0.374,0.27,1,"9","FBXO11"
"SCO1",0.00790814467341102,1.20771436832762,0.036,0.014,1,"9","SCO1"
"AC097459.1.5",0.00793505952242629,-1.56366997761951,0.041,0.091,1,"9","AC097459.1"
"EEA1.4",0.00795155833131049,0.420283894322094,0.216,0.148,1,"9","EEA1"
"NNMT.2",0.00795763494788494,0.241412038652749,0.153,0.094,1,"9","NNMT"
"GON4L",0.00796632315258372,0.32122865884293,0.203,0.134,1,"9","GON4L"
"QSER1.3",0.00802016186052352,0.501561099304531,0.122,0.072,1,"9","QSER1"
"SLC30A6.1",0.00806709447979559,0.827517800437287,0.063,0.031,1,"9","SLC30A6"
"TPM1.3",0.00807292509905813,-0.876795048564681,0.099,0.163,1,"9","TPM1"
"ZW10.1",0.00807748661014776,0.938458828135774,0.036,0.014,1,"9","ZW10"
"RCL1.1",0.00809853016929983,-1.93541799466981,0.036,0.084,1,"9","RCL1"
"C2orf27A",0.00810275944370899,1.20894762426463,0.045,0.019,1,"9","C2orf27A"
"INPP5F.1",0.00810846995414218,0.504651733176988,0.117,0.069,1,"9","INPP5F"
"CHMP4A",0.00815293594688828,0.889517630914483,0.05,0.022,1,"9","CHMP4A"
"CNTLN.1",0.0081961400510848,0.405556065118882,0.207,0.14,1,"9","CNTLN"
"TBCK.2",0.0082004918707283,0.229152818484165,0.243,0.165,1,"9","TBCK"
"TTC23.4",0.00821541847476993,0.637083452612268,0.063,0.031,1,"9","TTC23"
"SERINC1.2",0.00822569490420085,0.443361844591076,0.099,0.056,1,"9","SERINC1"
"ZNF280C",0.00823470824875516,0.931340039192275,0.036,0.014,1,"9","ZNF280C"
"NRP2.4",0.00825262048076664,-2.0555531572042,0.009,0.047,1,"9","NRP2"
"TANK.3",0.00826326830823708,0.385732305444989,0.225,0.153,1,"9","TANK"
"THSD7B",0.00826581386045186,1.33241108159764,0.027,0.009,1,"9","THSD7B"
"MGAT4A.2",0.00828427085765089,-0.793216627404786,0.194,0.258,1,"9","MGAT4A"
"KANSL1.1",0.00832023717764191,0.261356561590026,0.414,0.311,1,"9","KANSL1"
"PHF10.3",0.00833777549694826,0.80789705933236,0.108,0.064,1,"9","PHF10"
"RBM12B.1",0.00833834122777938,0.946293711828692,0.054,0.025,1,"9","RBM12B"
"ZSCAN25",0.00837336946834284,1.14322377281242,0.027,0.009,1,"9","ZSCAN25"
"USP4.2",0.00837527317855212,0.427401610391851,0.131,0.079,1,"9","USP4"
"SOD2.7",0.00837992336251619,-0.969710620822123,0.09,0.152,1,"9","SOD2"
"LCP2.4",0.00839779499933542,-0.863635626390617,0.041,0.094,1,"9","LCP2"
"ETAA1",0.00840524083589211,1.00413339993538,0.027,0.009,1,"9","ETAA1"
"AL139120.1",0.00841477383689971,1.49586179137411,0.036,0.014,1,"9","AL139120.1"
"FILIP1L.4",0.00850165551312903,0.196181302447241,0.198,0.129,1,"9","FILIP1L"
"SMU1",0.00852506304952402,0.630170090652201,0.068,0.034,1,"9","SMU1"
"ASB13",0.00855582655750301,2.05006099084217,0.018,0.005,1,"9","ASB13"
"MARK1.1",0.00856201394235978,1.29886962199186,0.045,0.02,1,"9","MARK1"
"ELMO1-AS1.2",0.00856250915394215,0.390637463107869,0.108,0.062,1,"9","ELMO1-AS1"
"EXT1.5",0.00859541661137158,0.167645873866761,0.532,0.405,1,"9","EXT1"
"ZDHHC20.3",0.0086016841210308,0.369252210931727,0.203,0.136,1,"9","ZDHHC20"
"PPP1CB.5",0.00861906124787156,0.26457430201552,0.239,0.163,1,"9","PPP1CB"
"DPYSL3.2",0.00862022622447111,-1.06769492447257,0.131,0.193,1,"9","DPYSL3"
"KCNN2.5",0.00862521802891595,-4.11859541531895,0.005,0.038,1,"9","KCNN2"
"BTBD6",0.0086260872158666,1.74187778040623,0.018,0.005,1,"9","BTBD6"
"UBE2G1.2",0.00864026460702203,0.51206199985217,0.149,0.094,1,"9","UBE2G1"
"SNX9.4",0.00864833879637594,0.13367565733838,0.27,0.184,1,"9","SNX9"
"MIR99AHG.6",0.00865253181552832,0.277184447615519,0.144,0.088,1,"9","MIR99AHG"
"DISC1.5",0.00868129423480496,0.255413109619535,0.288,0.203,1,"9","DISC1"
"SLC26A2.5",0.00869704658254553,0.779906108006456,0.113,0.067,1,"9","SLC26A2"
"CEP70.3",0.00875229210562396,0.975528406936662,0.063,0.031,1,"9","CEP70"
"PRPF18.1",0.00875306718967925,0.323474002406803,0.09,0.049,1,"9","PRPF18"
"SEC23IP.1",0.00877669691921194,0.702361380206232,0.081,0.043,1,"9","SEC23IP"
"EVA1A",0.00878606269370211,1.14224552594218,0.018,0.005,1,"9","EVA1A"
"AC108449.1",0.00879350336828086,0.553511572179944,0.05,0.022,1,"9","AC108449.1"
"STARD13-AS.6",0.00879645621589665,-1.05495465455797,0.153,0.212,1,"9","STARD13-AS"
"BRINP1.4",0.00882817087222852,-6.73719924635145,0,0.03,1,"9","BRINP1"
"DOK6.1",0.00885611963256744,2.22689746966758,0.023,0.007,1,"9","DOK6"
"AC046134.2.2",0.00886219065293485,0.63972744243575,0.081,0.043,1,"9","AC046134.2"
"STK38.4",0.00888338573483691,0.35013620846492,0.149,0.092,1,"9","STK38"
"STOX2.8",0.00890169250089166,-1.43274137996139,0.045,0.096,1,"9","STOX2"
"AL024508.1",0.00893957925140656,0.947528851206231,0.018,0.005,1,"9","AL024508.1"
"RNGTT.3",0.00894722162951078,0.428723446480143,0.194,0.13,1,"9","RNGTT"
"RBP7",0.00896306771412433,1.95545708232311,0.023,0.007,1,"9","RBP7"
"FAM20B.1",0.00896520467089153,0.74162713354625,0.063,0.031,1,"9","FAM20B"
"LPCAT1.2",0.00898538684124754,1.4546380689657,0.032,0.012,1,"9","LPCAT1"
"CELF1.3",0.0089971231709385,0.311338117903649,0.297,0.214,1,"9","CELF1"
"ADAMTS4.1",0.0090644148715307,0.567105757804413,0.045,0.019,1,"9","ADAMTS4"
"FBXO10",0.00908852170198004,1.19673520255857,0.032,0.012,1,"9","FBXO10"
"SESN1.3",0.00911273714087127,0.631465267352401,0.117,0.07,1,"9","SESN1"
"HMCES",0.00911328386942518,0.986734047024946,0.036,0.014,1,"9","HMCES"
"AC091132.2",0.00911785155918877,1.47586165724808,0.023,0.007,1,"9","AC091132.2"
"RETREG3",0.00916958850374831,0.500822267495865,0.063,0.031,1,"9","RETREG3"
"CARNMT1-AS1",0.00920399591613265,1.36698249510104,0.023,0.007,1,"9","CARNMT1-AS1"
"TXN2",0.00921186312619125,1.39139701069784,0.023,0.007,1,"9","TXN2"
"TGFBRAP1.1",0.00925378556897316,1.27983474709197,0.041,0.017,1,"9","TGFBRAP1"
"CORO1B",0.009330593588854,1.01969638404258,0.023,0.007,1,"9","CORO1B"
"ARMH3",0.00934538725542222,0.265530281634183,0.189,0.123,1,"9","ARMH3"
"DDX21.4",0.00937626330385957,-1.88625225067906,0.023,0.066,1,"9","DDX21"
"AC118555.1",0.00940248547462415,0.988837640750432,0.023,0.007,1,"9","AC118555.1"
"PROSER2.2",0.00941062113137485,1.50828882877712,0.027,0.009,1,"9","PROSER2"
"SLC22A10.4",0.00943664996160234,-2.06401142944324,0.014,0.053,1,"9","SLC22A10"
"ACAD8",0.00946675454810255,1.46532114408779,0.027,0.009,1,"9","ACAD8"
"IGF1R.4",0.00947549025860818,0.196313118221567,0.514,0.388,1,"9","IGF1R"
"FZD6.2",0.00949460640341354,0.50989675816566,0.09,0.05,1,"9","FZD6"
"JAZF1.4",0.00950721987475049,0.302687682585057,0.198,0.132,1,"9","JAZF1"
"SLC5A4",0.00953769874061816,0.440778289056818,0.108,0.063,1,"9","SLC5A4"
"AP000897.2",0.00956994706378643,1.03769750294684,0.041,0.017,1,"9","AP000897.2"
"UBA6.3",0.00957636255540567,0.291936225769133,0.212,0.143,1,"9","UBA6"
